app_name,app_version,event_timestamp,event_uuid,created_by_node_id,collected_method,transport_type,Anon Src IP,Dst IP,called_number,sip_method,sip_user_agent,sip_message,VT Malicious,VT Engines,VT Labels,VT Tags,VT Reputation,Geo Location,ISP,Malicious_Flag
sentrypeer,3.0.2,43:59.2,4b40bd12-1ff6-43a6-ac0b-e0423ae71d71,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,4.40E+16,INVITE,cisco,"INVITE sip:44011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:64670;branch=t4ykfqcheo3qq5hfov5wjnyinxpddlb710cmsc8gxqnqo04wcpsenwo5nt84hgln5418bvv;rport
From: <sip:1001@3.15.22.167>;tag=0a386178
To: <sip:44011442830731020@3.15.22.167>
Call-ID: 5dc249305ed79f4ba642111263317726
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:64670;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,48:27.4,b55ae84e-04a8-4295-89b7-40bfad0c8724,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,3.30E+16,INVITE,cisco,"INVITE sip:33011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:50818;branch=aqx5uynazgljspfe93lh4ceumrfse6yp978st2ckdejqhh23igfd0rrlrydxul4xz2nod7g;rport
From: <sip:1001@3.15.22.167>;tag=83ecbb15
To: <sip:33011442830731020@3.15.22.167>
Call-ID: 3ad9b80516986d0143a3ae2980c3bb97
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:50818;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,52:56.8,085dc863-1fdd-4585-9438-196852bc7e39,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,2.20E+16,INVITE,cisco,"INVITE sip:22011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:64926;branch=yjzfequ1p7vbqijvfa07kz50ggukj6nbepazpcss87qm1d786eterfoi5tn1srqcvea3xe5;rport
From: <sip:1001@3.15.22.167>;tag=4379c870
To: <sip:22011442830731020@3.15.22.167>
Call-ID: a969e70cf9765b1b304216a1d91f61cb
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:64926;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,57:27.6,e0ce1363-90ed-4942-aeab-f229dfa58e0f,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,1.10E+16,INVITE,cisco,"INVITE sip:11011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:65002;branch=5egmlpce0afzpqqc4bqo2ig42o7p86lvssl29hjvj6co0fns0qti0ylpf47z4kz0evoonr7;rport
From: <sip:1001@3.15.22.167>;tag=f5e500bf
To: <sip:11011442830731020@3.15.22.167>
Call-ID: c37398cd7799475d8b8d1640b2710a12
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:65002;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,02:00.8,63e83f62-92a3-44b2-a11d-eb90943a1b5b,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,9.99E+17,INVITE,cisco,"INVITE sip:999011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:56468;branch=xqb3qfzcs6hhzzx2h4rno2jwlqm7ernl9lgkfs0rwrylgc7wk794udq6meqvq9k9k284b7d;rport
From: <sip:1001@3.15.22.167>;tag=65761c1b
To: <sip:999011442830731020@3.15.22.167>
Call-ID: ba81b1da8ba7e9b1af26425e0b988d79
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:56468;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,06:30.7,fb1689c0-9076-4616-83bc-5ec7b792f945,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,8.88E+17,INVITE,cisco,"INVITE sip:888011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:63734;branch=50obtsz2wy2uqhsvsqmouw1mg5u4rvmcu7d0duchsq250g1q41qaf8yg9vqj3y456drg253;rport
From: <sip:1001@3.15.22.167>;tag=b16d7706
To: <sip:888011442830731020@3.15.22.167>
Call-ID: 91499f98e90a77990d5d15570d0f23a0
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:63734;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,10:56.9,10cb593f-f315-4210-9211-5a7af8011e08,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,7.77E+17,INVITE,cisco,"INVITE sip:777011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:60875;branch=fn9qg9z3cb1v6eulnqog6va4q9wt2jj09uatct954loko25t6gvnwhuv06xriyogvn2oyuk;rport
From: <sip:1001@3.15.22.167>;tag=90afc614
To: <sip:777011442830731020@3.15.22.167>
Call-ID: ed8a629e5410c3d2201a51d2b5e1dad6
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:60875;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,15:22.8,389183a7-733c-4bb7-a248-b769b4dfed6c,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,6.66E+17,INVITE,cisco,"INVITE sip:666011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:53357;branch=tt865fktf356uh82ujmkh7kfj6ggbudz8exxcpq61swcdsljn0hr38kcst2od9336qkr4il;rport
From: <sip:1001@3.15.22.167>;tag=aee8b7c1
To: <sip:666011442830731020@3.15.22.167>
Call-ID: 6a7783fcd6c7c8c9b5cef905cd96f61d
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:53357;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,19:46.8,3586e146-0059-454c-a8e6-64c8ecc77661,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,5.55E+17,INVITE,cisco,"INVITE sip:555011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:54744;branch=n247dq4p044tmqxx7qqlg22u56quziqfa3svaqybbogyz67kyg873d47js5127f8u1q05ds;rport
From: <sip:1001@3.15.22.167>;tag=76c4a040
To: <sip:555011442830731020@3.15.22.167>
Call-ID: d988128c439e4b3b793823cccf991c98
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:54744;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,24:06.5,afbfed16-7d50-4d7b-b109-d7dfa906a786,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,4.44E+17,INVITE,cisco,"INVITE sip:444011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:61120;branch=ucudac22q5b6dzhm5rwwnk899e8llhf1i0x0s93autrc9qdayhq59am0lb5sjfsk519wgqw;rport
From: <sip:1001@3.15.22.167>;tag=c5dce39e
To: <sip:444011442830731020@3.15.22.167>
Call-ID: b34d618d3ee57a29074d55383064eb80
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:61120;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,28:24.9,985a3728-997b-491f-8321-37a67c03e175,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,3.33E+17,INVITE,cisco,"INVITE sip:333011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:58490;branch=zvswm2pehk4gezvuqq0iwj58qujqaen7ky53mlhl003vdduz19fqgujfj555rinpo4q0fk3;rport
From: <sip:1001@3.15.22.167>;tag=b745c825
To: <sip:333011442830731020@3.15.22.167>
Call-ID: a50d28d184089d7e5feddcf3d7094607
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:58490;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,32:43.3,17bee95b-4125-43fb-84bd-6e2ed7e8cc16,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,2.22E+17,INVITE,cisco,"INVITE sip:222011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:62035;branch=fpm1n3q6qjzk3yqjq8w1kjxqvqvdvy3udb0j1eyx66bjgcgn1hv7s7q23yippeokguc3i0i;rport
From: <sip:1001@3.15.22.167>;tag=c2c279dd
To: <sip:222011442830731020@3.15.22.167>
Call-ID: a3e6931489129cd4c40d6b71621c65b0
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:62035;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,37:08.9,3606b858-75a9-4030-85fd-bd650781768c,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,1.11E+17,INVITE,cisco,"INVITE sip:111011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:64919;branch=ccfk68vxlh683aaqaioa5zeflx0gj3579znzk3fjuonzt8opvh2b7v8tpe6lz716bswg3xw;rport
From: <sip:1001@3.15.22.167>;tag=6f538272
To: <sip:111011442830731020@3.15.22.167>
Call-ID: 2e879bb0259b0a10e790124e388f058a
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:64919;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,41:37.9,f4397e3f-86b3-4d89-b357-54c88dc9efe4,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,1.00E+19,INVITE,cisco,"INVITE sip:9999011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:60222;branch=djmr6ug8ey33qqvka0a7bszzfqudd4fi5halvln9f3lp2vjaxstdfqo5d76f1ogiyl2q94g;rport
From: <sip:1001@3.15.22.167>;tag=e1e38e08
To: <sip:9999011442830731020@3.15.22.167>
Call-ID: 04b25640972908e0694beb55c4815ece
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:60222;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,46:06.7,b7ded6d6-54cf-42b7-9271-016e1f7700dd,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,8.89E+18,INVITE,cisco,"INVITE sip:8888011442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:60324;branch=dbjeofhlqre6mp4wlq5icbfamthkkd3lqmwefkvmgv7vd9de0ivmpvrufkwhf4ujylwc4bs;rport
From: <sip:1001@3.15.22.167>;tag=037f1b54
To: <sip:8888011442830731020@3.15.22.167>
Call-ID: a420eb3898ff97f9e5033ce0dce47820
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:60324;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,50:36.1,63d4a670-d468-46be-838a-59716c6c8864,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,9.44E+12,INVITE,cisco,"INVITE sip:9442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:49329;branch=f0o5h2m70i3hfne2kxj6pevvraiaead3cr72oowk98m3qsw8seee2qyytt9xzvhqj01eiyb;rport
From: <sip:1001@3.15.22.167>;tag=154d4df1
To: <sip:9442830731020@3.15.22.167>
Call-ID: 0b54c453e66f34ec3bd0fc9ad4aaf091
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:49329;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,55:09.3,a6aae2a5-1b11-4fb0-afa6-b6403e9a903a,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,8.44E+12,INVITE,cisco,"INVITE sip:8442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:55777;branch=x1zgandczbibxxtewiecra08tm2qlppqkhdw1crqgtbptqn0vsaxvq13wf90qecis8kbovl;rport
From: <sip:1001@3.15.22.167>;tag=bbf3e6db
To: <sip:8442830731020@3.15.22.167>
Call-ID: 611dc2b2d1c336033c0c75c2de222c4b
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:55777;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,59:36.9,34383634-e3b2-406e-982c-81c10e56dcb9,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,7.44E+12,INVITE,cisco,"INVITE sip:7442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:53163;branch=m3iv79d06wkeius5eqz18ba3arui6ub5uxzyuonnxaetro6ynvbqy3nohoq7iwuyhqz0gcw;rport
From: <sip:1001@3.15.22.167>;tag=04bdd1c6
To: <sip:7442830731020@3.15.22.167>
Call-ID: 27b86aeca1845abe69796373c40a5de1
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:53163;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,04:01.2,35456bfa-e4df-4bee-be0a-f90461bfdec8,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,6.44E+12,INVITE,cisco,"INVITE sip:6442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:59432;branch=h6gmvpwnwl3x3qod7regbz56jjpq96ikrt70l37lsgidrrwmta9mkqyf3esukq86qhcbla4;rport
From: <sip:1001@3.15.22.167>;tag=9209257c
To: <sip:6442830731020@3.15.22.167>
Call-ID: b373963a4356da2fc26a2d098d446477
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:59432;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,08:25.4,9bfc667e-2bdb-41ab-8115-300d36860356,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,5.44E+12,INVITE,cisco,"INVITE sip:5442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:53612;branch=3rmix6wdf9xbe95m6gmqexeqmqaujz3f5otk75tugvxt5k8hchwbyg9cdashybq9gyo34uz;rport
From: <sip:1001@3.15.22.167>;tag=cf8afb26
To: <sip:5442830731020@3.15.22.167>
Call-ID: 1289032c2c91a8f16e61cf1389819f34
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:53612;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,12:47.5,90086ceb-465a-478b-b5e6-120a00de1955,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,4.44E+12,INVITE,cisco,"INVITE sip:4442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:62324;branch=qx5e66nbmqa3rbfq6fjqoqsoihj7q5k1gqjel3f4mfibmhtqpm5s8ivwsyy8a53fsyxcx47;rport
From: <sip:1001@3.15.22.167>;tag=240d6308
To: <sip:4442830731020@3.15.22.167>
Call-ID: 1e6a16bd382ae26c3b8e0503e447e7b8
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:62324;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
sentrypeer,3.0.2,17:07.4,f8212b59-b0c1-4e18-8cd4-93ca4dee4655,7681f3f4-3746-4e18-97f1-6ff9758e620b,responsive,TCP,69.235.4.209,172.23.0.2,3.44E+12,INVITE,cisco,"INVITE sip:3442830731020@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 185.243.5.46:51702;branch=2ox9u5esk9ol2v5hpl5sv3mxvyj8crrdqy0hv8fe4paxsd0zangk1igetcctvn22lc7z7ys;rport
From: <sip:1001@3.15.22.167>;tag=3814b731
To: <sip:3442830731020@3.15.22.167>
Call-ID: 800c4533a671e0f691e654bfef775670
CSeq: 1 INVITE
Contact: <sip:1001@185.243.5.46:51702;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",10,"ADMINUSLabs, Criminal IP, Cluster25, CRDF, Cyble, CyRadar, Fortinet, GreyNoise, Lionic, SOCRadar","malicious, malware",,0,US,AS23470 ReliableSite.Net LLC,0
